"2016-09-03","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","55","2","Calico Bass"
"2016-09-03","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","55","107","Rockfish"
"2016-09-03","Seaforth Sportfishing","San Diego","3/4 Day","22","1","Yellowtail"
"2016-09-03","Seaforth Sportfishing","San Diego","3/4 Day","22","40","Bonito"
"2016-09-03","Seaforth Sportfishing","San Diego","3/4 Day","22","4","Yellowfin Tuna"
"2016-09-03","H&amp;M; Landing","Ranger 85","Overnight<br><i>Offshore</i></br>","30","18","Bluefin Tuna"
"2016-09-03","H&amp;M; Landing","Reel Champion","2 Day","6","2","Bluefin Tuna"
"2016-09-02","H&amp;M; Landing","Premier","1/2 Day PM","27","14","Calico Bass"
"2016-09-02","H&amp;M; Landing","Premier","1/2 Day PM","27","9","Rockfish"
"2016-09-02","Point Loma Sportfishing","Success","3/4 Day","15","75","Yellowfin Tuna"
"2016-09-02","Seaforth Sportfishing","Voyager","Overnight","18","3","Bluefin Tuna"
"2016-09-02","Seaforth Sportfishing","Voyager","Overnight","18","1","Yellowtail"
"2016-09-02","Point Loma Sportfishing","Success","1.5 Day","12","18","Bluefin Tuna"
"2016-09-02","H&amp;M; Landing","Relentless","2 Day","12","8","Bluefin Tuna"
"2016-09-02","Fisherman's Landing","Islander","2.5 Day","24","28","Bluefin Tuna"
"2016-09-02","Fisherman's Landing","Islander","2.5 Day","24","1","Yellowfin Tuna"
"2016-09-01","Seaforth Sportfishing","New Seaforth","1/2 Day PM","8","1","Yellowtail"
"2016-09-01","Seaforth Sportfishing","New Seaforth","1/2 Day PM","8","8","Calico Bass"
"2016-09-01","Seaforth Sportfishing","New Seaforth","1/2 Day PM","8","25","Calico Bass Released"
"2016-09-01","Seaforth Sportfishing","San Diego","3/4 Day","23","5","Yellowfin Tuna"
"2016-09-01","Seaforth Sportfishing","Tribute","Overnight","32","16","Bluefin Tuna"
"2016-09-01","Seaforth Sportfishing","Tribute","Overnight","32","1","Yellowtail"
"2016-09-01","Seaforth Sportfishing","Voyager","1.5 Day","6","12","Bluefin Tuna"
"2016-09-01","Fisherman's Landing","Pacific Dawn","2 Day","12","30","Bluefin Tuna"
"2016-09-01","H&amp;M; Landing","Legend","2.5 Day","23","42","Bluefin Tuna"
"2016-09-01","H&amp;M; Landing","Legend","2.5 Day","23","2","Yellowtail"
"2016-09-01","H&amp;M; Landing","Legend","2.5 Day","23","1","Yellowfin Tuna"
"2016-08-31","H&amp;M; Landing","Premier","1/2 Day PM","32","3","Sheephead"
"2016-08-31","H&amp;M; Landing","Premier","1/2 Day PM","32","52","Calico Bass"
"2016-08-31","H&amp;M; Landing","Premier","1/2 Day PM","32","3","Rockfish"
"2016-08-31","Seaforth Sportfishing","San Diego","3/4 Day","18","6","Bluefin Tuna"
"2016-08-31","Seaforth Sportfishing","Tribute","Overnight","32","6","Bluefin Tuna"
"2016-08-31","Fisherman's Landing","Prowler","1.5 Day","17","34","Bluefin Tuna"
"2016-08-31","H&amp;M; Landing","Ranger 85","2 Day","20","30","Bluefin Tuna"
"2016-08-31","Seaforth Sportfishing","Outer Limits","2.5 Day","15","22","Bluefin Tuna"
"2016-08-31","Seaforth Sportfishing","Outer Limits","2.5 Day","15","1","Yellowfin Tuna"
"2016-08-31","Seaforth Sportfishing","Pacific Voyager","3 Day","18","38","Bluefin Tuna"
"2016-08-31","Seaforth Sportfishing","Pacific Voyager","3 Day","18","3","Yellowfin Tuna"
"2016-08-30","Helgren's Oceanside Sportfishing","Sea Trek","1/2 Day AM<br><i>Local</i></br>","22","3","Bocaccio"
"2016-08-30","Helgren's Oceanside Sportfishing","Sea Trek","1/2 Day AM<br><i>Local</i></br>","22","1","Lingcod"
"2016-08-30","Helgren's Oceanside Sportfishing","Sea Trek","1/2 Day AM<br><i>Local</i></br>","22","2","Whitefish"
"2016-08-30","Helgren's Oceanside Sportfishing","Sea Trek","1/2 Day AM<br><i>Local</i></br>","22","58","Rockfish"
"2016-08-30","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Offshore</i></br>","8","2","Yellowtail"
"2016-08-30","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Offshore</i></br>","8","3","Yellowfin Tuna"
"2016-08-30","Seaforth Sportfishing","Tribute","Overnight","33","19","Bluefin Tuna"
"2016-08-30","Seaforth Sportfishing","Tribute","Overnight","33","5","Yellowtail"
"2016-08-30","Seaforth Sportfishing","Tribute","Overnight","33","1","Yellowfin Tuna"
"2016-08-30","Seaforth Sportfishing","Voyager","1.5 Day","14","6","Bluefin Tuna"
"2016-08-30","Seaforth Sportfishing","Voyager","1.5 Day","14","1","Yellowtail"
"2016-08-30","Seaforth Sportfishing","Voyager","1.5 Day","14","3","Yellowfin Tuna"
"2016-08-30","Point Loma Sportfishing","New Lo-An","2 Day","28","60","Bluefin Tuna"
"2016-08-30","Point Loma Sportfishing","New Lo-An","2 Day","28","4","Yellowtail"
"2016-08-30","Point Loma Sportfishing","New Lo-An","2 Day","28","1","Yellowfin Tuna"
"2016-08-30","Fisherman's Landing","Islander","2.5 Day","18","17","Bluefin Tuna"
"2016-08-30","Fisherman's Landing","Islander","2.5 Day","18","10","Yellowfin Tuna"
"2016-08-29","Seaforth Sportfishing","Sea Watch","1/2 Day AM","21","3","Sheephead"
"2016-08-29","Seaforth Sportfishing","Sea Watch","1/2 Day AM","21","12","Calico Bass"
"2016-08-29","Seaforth Sportfishing","Sea Watch","1/2 Day AM","21","15","Whitefish"
"2016-08-29","Seaforth Sportfishing","Sea Watch","1/2 Day AM","21","5","Bonito"
"2016-08-29","Seaforth Sportfishing","Sea Watch","1/2 Day AM","21","42","Rockfish"
"2016-08-29","Seaforth Sportfishing","San Diego","3/4 Day","20","1","Yellowtail"
"2016-08-29","Seaforth Sportfishing","San Diego","3/4 Day","20","2","Yellowfin Tuna"
"2016-08-29","Seaforth Sportfishing","Tribute","Overnight","32","32","Bluefin Tuna"
"2016-08-29","Seaforth Sportfishing","Tribute","Overnight","32","2","Yellowfin Tuna"
"2016-08-29","Fisherman's Landing","Prowler","1.5 Day","30","26","Bluefin Tuna"
"2016-08-29","Fisherman's Landing","Prowler","1.5 Day","30","8","Yellowfin Tuna"
"2016-08-29","H&amp;M; Landing","Relentless","2.5 Day<br><i>Offshore</i></br>","18","28","Bluefin Tuna"
"2016-08-29","H&amp;M; Landing","Relentless","2.5 Day<br><i>Offshore</i></br>","18","9","Yellowfin Tuna"
"2016-08-29","H&amp;M; Landing","Constitution","3.5 Day<br><i>Offshore</i></br>","22","63","Bluefin Tuna"
"2016-08-29","H&amp;M; Landing","Constitution","3.5 Day<br><i>Offshore</i></br>","22","2","Yellowtail"
"2016-08-29","H&amp;M; Landing","Constitution","3.5 Day<br><i>Offshore</i></br>","22","29","Rockfish"
"2016-08-29","H&amp;M; Landing","Constitution","3.5 Day<br><i>Offshore</i></br>","22","44","Yellowfin Tuna"
"2016-08-28","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","54","9","Yellowtail"
"2016-08-28","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","54","12","Bonito"
"2016-08-28","Seaforth Sportfishing","Sea Watch","3/4 Day","22","1","Dorado"
"2016-08-28","Seaforth Sportfishing","Voyager","Overnight","13","19","Bluefin Tuna"
"2016-08-28","Seaforth Sportfishing","Voyager","Overnight","13","6","Yellowfin Tuna"
"2016-08-28","Point Loma Sportfishing","Sauerfish","1.5 Day","6","6","Yellowfin Tuna"
"2016-08-28","Seaforth Sportfishing","Tribute","2 Day","27","35","Bluefin Tuna"
"2016-08-28","Seaforth Sportfishing","Tribute","2 Day","27","3","Yellowtail"
"2016-08-28","Seaforth Sportfishing","Tribute","2 Day","27","9","Yellowfin Tuna"
"2016-08-28","Seaforth Sportfishing","Cortez","2.5 Day","20","2","Bluefin Tuna"
"2016-08-28","Seaforth Sportfishing","Cortez","2.5 Day","20","1","Yellowtail"
"2016-08-28","Seaforth Sportfishing","Cortez","2.5 Day","20","3","Dorado"
"2016-08-28","Seaforth Sportfishing","Cortez","2.5 Day","20","20","Yellowfin Tuna"
"2016-08-28","Fisherman's Landing","Pegasus","3 Day","18","25","Bluefin Tuna"
"2016-08-28","Fisherman's Landing","Pegasus","3 Day","18","17","Yellowfin Tuna"
"2016-08-27","Seaforth Sportfishing","Sea Watch","1/2 Day AM","29","1","Sculpin"
"2016-08-27","Seaforth Sportfishing","Sea Watch","1/2 Day AM","29","1","Sheephead"
"2016-08-27","Seaforth Sportfishing","Sea Watch","1/2 Day AM","29","3","Whitefish"
"2016-08-27","Seaforth Sportfishing","Sea Watch","1/2 Day AM","29","47","Rockfish"
"2016-08-27","Seaforth Sportfishing","San Diego","3/4 Day","35","5","Yellowfin Tuna"
"2016-08-27","Seaforth Sportfishing","Voyager","Overnight","16","4","Bluefin Tuna"
"2016-08-27","Point Loma Sportfishing","Sauerfish","1.5 Day","6","6","Yellowfin Tuna"
"2016-08-27","Fisherman's Landing","Pacific Dawn","2 Day","18","26","Bluefin Tuna"
"2016-08-27","Fisherman's Landing","Pacific Dawn","2 Day","18","2","Yellowfin Tuna"
"2016-08-26","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","25","2","Sheephead"
"2016-08-26","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","25","1","Calico Bass"
"2016-08-26","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","25","24","Rockfish"
"2016-08-26","Seaforth Sportfishing","San Diego","3/4 Day","47","12","Yellowfin Tuna"
"2016-08-26","Seaforth Sportfishing","Voyager","Overnight","15","8","Bluefin Tuna"
"2016-08-26","Seaforth Sportfishing","Voyager","Overnight","15","16","Yellowfin Tuna"
"2016-08-26","Point Loma Sportfishing","Sauerfish","1.5 Day","6","2","Bluefin Tuna"
"2016-08-26","Point Loma Sportfishing","Sauerfish","1.5 Day","6","1","Yellowfin Tuna"
"2016-08-26","H&amp;M; Landing","Ranger 85","2 Day<br><i>Offshore</i></br>","27","25","Bluefin Tuna"
"2016-08-26","H&amp;M; Landing","Ranger 85","2 Day<br><i>Offshore</i></br>","27","2","Yellowtail"
"2016-08-26","H&amp;M; Landing","Ranger 85","2 Day<br><i>Offshore</i></br>","27","3","Yellowfin Tuna"
"2016-08-26","H&amp;M; Landing","Relentless","2.5 Day","18","3","Bluefin Tuna"
"2016-08-26","H&amp;M; Landing","Relentless","2.5 Day","18","3","Yellowtail"
"2016-08-26","H&amp;M; Landing","Relentless","2.5 Day","18","54","Yellowfin Tuna"
"2016-08-26","Seaforth Sportfishing","Pacific Voyager","3 Day","20","44","Bluefin Tuna"
"2016-08-26","Seaforth Sportfishing","Pacific Voyager","3 Day","20","19","Yellowfin Tuna"
"2016-08-25","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","22","1","Barracuda"
"2016-08-25","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","22","4","Sheephead"
"2016-08-25","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","22","1","Calico Bass"
"2016-08-25","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","22","1","Bonito"
"2016-08-25","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","22","30","Rockfish"
"2016-08-25","Seaforth Sportfishing","San Diego","3/4 Day","54","31","Yellowfin Tuna"
"2016-08-25","Seaforth Sportfishing","Tribute","Overnight","32","9","Bluefin Tuna"
"2016-08-25","Seaforth Sportfishing","Voyager","1.5 Day","16","12","Yellowfin Tuna"
"2016-08-25","Fisherman's Landing","Pacific Dawn","2 Day","16","31","Yellowfin Tuna"
"2016-08-25","Seaforth Sportfishing","Pacific Star","2.5 Day","24","1","Bluefin Tuna"
"2016-08-25","Seaforth Sportfishing","Pacific Star","2.5 Day","24","25","Yellowfin Tuna"
"2016-08-25","Fisherman's Landing","Pegasus","3 Day","18","8","Bluefin Tuna"
"2016-08-25","Fisherman's Landing","Pegasus","3 Day","18","133","Yellowfin Tuna"
"2016-08-24","H&amp;M; Landing","Premier","1/2 Day PM","17","2","Barracuda"
"2016-08-24","H&amp;M; Landing","Premier","1/2 Day PM","17","32","Calico Bass"
"2016-08-24","H&amp;M; Landing","Premier","1/2 Day PM","17","1","Bonito"
"2016-08-24","H&amp;M; Landing","Premier","1/2 Day PM","17","1","Rockfish"
"2016-08-24","Seaforth Sportfishing","San Diego","3/4 Day","44","28","Yellowfin Tuna"
"2016-08-24","Seaforth Sportfishing","Tribute","Overnight","32","13","Bluefin Tuna"
"2016-08-24","Seaforth Sportfishing","Tribute","Overnight","32","46","Yellowfin Tuna"
"2016-08-24","Fisherman's Landing","Prowler","1.5 Day","25","3","Bluefin Tuna"
"2016-08-24","Fisherman's Landing","Prowler","1.5 Day","25","1","Yellowfin Tuna"
"2016-08-24","H&amp;M; Landing","Reel Champion","2 Day","6","12","Yellowfin Tuna"
"2016-08-24","Point Loma Sportfishing","Sauerfish","2.5 Day","6","3","Bluefin Tuna"
"2016-08-24","Point Loma Sportfishing","Sauerfish","2.5 Day","6","3","Yellowfin Tuna"
"2016-08-24","H&amp;M; Landing","Sea Adventure 80","3 Day","28","14","Bluefin Tuna"
"2016-08-24","H&amp;M; Landing","Sea Adventure 80","3 Day","28","20","Yellowfin Tuna"
"2016-08-23","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","60","4","Barracuda"
"2016-08-23","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","60","5","Sheephead"
"2016-08-23","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","60","30","Calico Bass"
"2016-08-23","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","60","3","Bonito"
"2016-08-23","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","60","6","Rockfish"
"2016-08-23","Seaforth Sportfishing","Voyager","3/4 Day","5","2","Sand Bass"
"2016-08-23","Seaforth Sportfishing","Voyager","3/4 Day","5","2","Calico Bass"
"2016-08-23","Seaforth Sportfishing","Voyager","3/4 Day","5","50","Rockfish"
"2016-08-23","Seaforth Sportfishing","Tribute","Overnight","17","1","Bluefin Tuna"
"2016-08-23","Seaforth Sportfishing","Voyager","1.5 Day","17","1","Yellowtail"
"2016-08-23","Seaforth Sportfishing","Voyager","1.5 Day","17","12","Yellowfin Tuna"
"2016-08-23","Seaforth Sportfishing","Apollo","2 Day","16","6","Bluefin Tuna"
"2016-08-23","Seaforth Sportfishing","Apollo","2 Day","16","28","Yellowfin Tuna"
"2016-08-23","Fisherman's Landing","Islander","2.5 Day","29","10","Bluefin Tuna"
"2016-08-23","Fisherman's Landing","Islander","2.5 Day","29","7","Yellowfin Tuna"
"2016-08-23","Seaforth Sportfishing","Pacific Voyager","4 Day","20","1","Bluefin Tuna"
"2016-08-23","Seaforth Sportfishing","Pacific Voyager","4 Day","20","124","Yellowtail"
"2016-08-23","Seaforth Sportfishing","Pacific Voyager","4 Day","20","12","Dorado"
"2016-08-23","Seaforth Sportfishing","Pacific Voyager","4 Day","20","62","Yellowfin Tuna"
"2016-08-22","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","13","33","Calico Bass"
"2016-08-22","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","13","1","Rockfish"
"2016-08-22","Seaforth Sportfishing","San Diego","3/4 Day","53","42","Yellowfin Tuna"
"2016-08-22","Seaforth Sportfishing","Tribute","Overnight","32","3","Bluefin Tuna"
"2016-08-22","Seaforth Sportfishing","Tribute","Overnight","32","5","Yellowfin Tuna"
"2016-08-22","Fisherman's Landing","Pacific Dawn","1.5 Day","19","8","Bluefin Tuna"
"2016-08-22","Fisherman's Landing","Pacific Dawn","1.5 Day","19","2","Yellowfin Tuna"
"2016-08-22","Seaforth Sportfishing","Pacific Star","2.5 Day","20","1","Bluefin Tuna"
"2016-08-22","Seaforth Sportfishing","Pacific Star","2.5 Day","20","50","Yellowtail"
"2016-08-22","Seaforth Sportfishing","Pacific Star","2.5 Day","20","18","Dorado"
"2016-08-22","Seaforth Sportfishing","Pacific Star","2.5 Day","20","3","Yellowfin Tuna"
"2016-08-21","H&amp;M; Landing","Premier","1/2 Day PM","50","1","Sheephead"
"2016-08-21","H&amp;M; Landing","Premier","1/2 Day PM","50","83","Calico Bass"
"2016-08-21","H&amp;M; Landing","Premier","1/2 Day PM","50","8","Rockfish"
"2016-08-21","Seaforth Sportfishing","Sea Watch","3/4 Day","31","2","Yellowfin Tuna"
"2016-08-21","Seaforth Sportfishing","Tribute","Overnight","16","7","Bluefin Tuna"
"2016-08-21","Seaforth Sportfishing","Tribute","Overnight","16","1","Dorado"
"2016-08-21","Seaforth Sportfishing","Tribute","Overnight","16","1","Yellowfin Tuna"
"2016-08-21","Fisherman's Landing","Prowler","1.5 Day","29","2","Bluefin Tuna"
"2016-08-21","Fisherman's Landing","Prowler","1.5 Day","29","4","Yellowfin Tuna"
"2016-08-21","Seaforth Sportfishing","Voyager","2 Day","17","4","Bluefin Tuna"
"2016-08-21","Seaforth Sportfishing","Voyager","2 Day","17","1","Dorado"
"2016-08-21","Seaforth Sportfishing","Voyager","2 Day","17","46","Yellowfin Tuna"
"2016-08-21","H&amp;M; Landing","Sea Adventure 80","2.5 Day<br><i>Mexican Waters</i></br>","30","8","Bluefin Tuna"
"2016-08-21","H&amp;M; Landing","Sea Adventure 80","2.5 Day<br><i>Mexican Waters</i></br>","30","2","Dorado"
"2016-08-21","H&amp;M; Landing","Sea Adventure 80","2.5 Day<br><i>Mexican Waters</i></br>","30","30","Yellowfin Tuna"
"2016-08-20","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","83","85","Rockfish"
"2016-08-20","Seaforth Sportfishing","Sea Watch","3/4 Day","35","2","Yellowfin Tuna"
"2016-08-20","H&amp;M; Landing","Producer","Overnight<br><i>Offshore</i></br>","30","14","Bluefin Tuna"
"2016-08-20","H&amp;M; Landing","Producer","Overnight<br><i>Offshore</i></br>","30","26","Yellowfin Tuna"
"2016-08-20","Fisherman's Landing","Islander","1.5 Day","25","27","Yellowfin Tuna"
"2016-08-20","Seaforth Sportfishing","Tribute","2 Day","30","13","Bluefin Tuna"
"2016-08-20","Seaforth Sportfishing","Tribute","2 Day","30","1","Dorado"
"2016-08-20","Seaforth Sportfishing","Tribute","2 Day","30","14","Yellowfin Tuna"
"2016-08-20","Seaforth Sportfishing","Apollo","3 Day","20","56","Yellowtail"
"2016-08-20","Seaforth Sportfishing","Apollo","3 Day","20","29","Yellowfin Tuna"
"2016-08-19","H&amp;M; Landing","Premier","1/2 Day PM","31","4","Sheephead"
"2016-08-19","H&amp;M; Landing","Premier","1/2 Day PM","31","17","Calico Bass"
"2016-08-19","H&amp;M; Landing","Premier","1/2 Day PM","31","1","Lingcod"
"2016-08-19","H&amp;M; Landing","Premier","1/2 Day PM","31","2","Bonito"
"2016-08-19","H&amp;M; Landing","Premier","1/2 Day PM","31","11","Rockfish"
"2016-08-19","H&amp;M; Landing","Vendetta","3/4 Day","11","15","Barracuda"
"2016-08-19","H&amp;M; Landing","Vendetta","3/4 Day","11","5","Sculpin"
"2016-08-19","H&amp;M; Landing","Vendetta","3/4 Day","11","23","Yellowtail"
"2016-08-19","Seaforth Sportfishing","Voyager","Overnight","13","3","Yellowfin Tuna"
"2016-08-19","H&amp;M; Landing","Relentless","1.5 Day","18","35","Yellowfin Tuna"
"2016-08-19","Seaforth Sportfishing","Pacific Voyager","2 Day","13","55","Yellowfin Tuna"
"2016-08-19","Fisherman's Landing","Pegasus","2.5 Day","14","1","Bluefin Tuna"
"2016-08-19","Fisherman's Landing","Pegasus","2.5 Day","14","1","Yellowtail"
"2016-08-19","Fisherman's Landing","Pegasus","2.5 Day","14","1","Dorado"
"2016-08-19","Fisherman's Landing","Pegasus","2.5 Day","14","62","Yellowfin Tuna"
"2016-08-18","H&amp;M; Landing","Premier","1/2 Day PM","48","2","Sheephead"
"2016-08-18","H&amp;M; Landing","Premier","1/2 Day PM","48","2","Calico Bass"
"2016-08-18","H&amp;M; Landing","Premier","1/2 Day PM","48","62","Rockfish"
"2016-08-18","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Offshore</i></br>","7","12","Yellowtail"
"2016-08-18","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Offshore</i></br>","7","15","Bonito"
"2016-08-18","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Offshore</i></br>","7","14","Yellowfin Tuna"
"2016-08-18","Seaforth Sportfishing","Tribute","Overnight","22","1","Dorado"
"2016-08-18","Seaforth Sportfishing","Tribute","Overnight","22","45","Yellowfin Tuna"
"2016-08-18","Seaforth Sportfishing","Voyager","1.5 Day","8","1","Yellowtail"
"2016-08-18","Seaforth Sportfishing","Voyager","1.5 Day","8","40","Yellowfin Tuna"
"2016-08-18","Point Loma Sportfishing","New Lo-An","2 Day","23","20","Yellowtail"
"2016-08-18","Point Loma Sportfishing","New Lo-An","2 Day","23","5","Dorado"
"2016-08-18","Point Loma Sportfishing","New Lo-An","2 Day","23","41","Yellowfin Tuna"
"2016-08-18","H&amp;M; Landing","Ocean Odyssey","2.5 Day<br><i>Offshore</i></br>","29","32","Yellowfin Tuna"
"2016-08-18","H&amp;M; Landing","Ranger 85","3.5 Day<br><i>Offshore</i></br>","20","5","Bluefin Tuna"
"2016-08-18","H&amp;M; Landing","Ranger 85","3.5 Day<br><i>Offshore</i></br>","20","23","Yellowtail"
"2016-08-18","H&amp;M; Landing","Ranger 85","3.5 Day<br><i>Offshore</i></br>","20","44","Yellowfin Tuna"
"2016-08-17","H&amp;M; Landing","Premier","1/2 Day AM","22","1","Sheephead"
"2016-08-17","H&amp;M; Landing","Premier","1/2 Day AM","22","3","Calico Bass"
"2016-08-17","H&amp;M; Landing","Premier","1/2 Day AM","22","1","Bonito"
"2016-08-17","H&amp;M; Landing","Premier","1/2 Day AM","22","45","Rockfish"
"2016-08-17","Seaforth Sportfishing","San Diego","3/4 Day","36","1","Bluefin Tuna"
"2016-08-17","Seaforth Sportfishing","San Diego","3/4 Day","36","2","Dorado"
"2016-08-17","Seaforth Sportfishing","San Diego","3/4 Day","36","52","Yellowfin Tuna"
"2016-08-17","Seaforth Sportfishing","Tribute","Overnight","21","46","Yellowfin Tuna"
"2016-08-17","Fisherman's Landing","Pacific Dawn","1.5 Day","17","39","Yellowfin Tuna"
"2016-08-17","H&amp;M; Landing","Sea Adventure 80","2.5 Day","29","1","Dorado"
"2016-08-17","H&amp;M; Landing","Sea Adventure 80","2.5 Day","29","48","Yellowfin Tuna"
"2016-08-17","Seaforth Sportfishing","Pacific Voyager","3 Day","13","77","Yellowtail"
"2016-08-17","Seaforth Sportfishing","Pacific Voyager","3 Day","13","68","Yellowfin Tuna"
"2016-08-16","H&amp;M; Landing","Premier","1/2 Day PM","31","3","Sheephead"
"2016-08-16","H&amp;M; Landing","Premier","1/2 Day PM","31","25","Calico Bass"
"2016-08-16","H&amp;M; Landing","Sea Adventure II","3/4 Day<br><i>Coronado Islands</i></br>","22","75","Yellowtail"
"2016-08-16","Seaforth Sportfishing","Tribute","Overnight","26","31","Yellowfin Tuna"
"2016-08-16","Seaforth Sportfishing","Voyager","1.5 Day","15","9","Yellowtail"
"2016-08-16","Seaforth Sportfishing","Voyager","1.5 Day","15","14","Yellowfin Tuna"
"2016-08-16","Fisherman's Landing","Pegasus","2 Day","19","32","Yellowfin Tuna"
"2016-08-15","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","30","46","Calico Bass"
"2016-08-15","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","30","1","Bonito"
"2016-08-15","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","30","11","Rockfish"
"2016-08-15","Seaforth Sportfishing","San Diego","3/4 Day","39","44","Yellowfin Tuna"
"2016-08-15","Seaforth Sportfishing","Tribute","Overnight","23","44","Yellowfin Tuna"
"2016-08-15","Seaforth Sportfishing","Endeavor (SD)","1.5 Day","19","67","Yellowfin Tuna"
"2016-08-15","H&amp;M; Landing","First String","2 Day<br><i>Offshore</i></br>","33","29","Yellowfin Tuna"
"2016-08-15","Fisherman's Landing","Condor","3 Day","24","245","Yellowtail"
"2016-08-15","Fisherman's Landing","Condor","3 Day","24","6","Dorado"
"2016-08-15","Fisherman's Landing","Condor","3 Day","24","3","Yellowfin Tuna"
"2016-08-14","Seaforth Sportfishing","Sea Watch","1/2 Day PM","33","6","Sheephead"
"2016-08-14","Seaforth Sportfishing","Sea Watch","1/2 Day PM","33","25","Calico Bass"
"2016-08-14","Seaforth Sportfishing","Sea Watch","1/2 Day PM","33","26","Rockfish"
"2016-08-14","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Local</i></br>","13","2","Bluefin Tuna"
"2016-08-14","H&amp;M; Landing","Sea Adventure 80","Overnight<br><i>Offshore</i></br>","32","2","Yellowtail"
"2016-08-14","H&amp;M; Landing","Sea Adventure 80","Overnight<br><i>Offshore</i></br>","32","5","Dorado"
"2016-08-14","H&amp;M; Landing","Sea Adventure 80","Overnight<br><i>Offshore</i></br>","32","43","Yellowfin Tuna"
"2016-08-14","H&amp;M; Landing","Ranger 85","1.5 Day<br><i>Offshore</i></br>","27","1","Yellowtail"
"2016-08-14","H&amp;M; Landing","Ranger 85","1.5 Day<br><i>Offshore</i></br>","27","1","Dorado"
"2016-08-14","H&amp;M; Landing","Ranger 85","1.5 Day<br><i>Offshore</i></br>","27","42","Yellowfin Tuna"
"2016-08-14","Seaforth Sportfishing","Voyager","2 Day","15","18","Yellowtail"
"2016-08-14","Seaforth Sportfishing","Voyager","2 Day","15","93","Yellowfin Tuna"
"2016-08-14","Seaforth Sportfishing","Voyager","2 Day","15","1","Striped Marlin Released"
"2016-08-14","Fisherman's Landing","Pacific Queen","2.5 Day","25","98","Yellowfin Tuna"
"2016-08-14","Seaforth Sportfishing","Pacific Voyager","3 Day","15","87","Yellowtail"
"2016-08-14","Seaforth Sportfishing","Pacific Voyager","3 Day","15","86","Yellowfin Tuna"
"2016-08-13","H&amp;M; Landing","Premier","1/2 Day Twilight<br><i>Local</i></br>","33","1","Yellowtail"
"2016-08-13","H&amp;M; Landing","Premier","1/2 Day Twilight<br><i>Local</i></br>","33","10","Calico Bass"
"2016-08-13","H&amp;M; Landing","Premier","1/2 Day Twilight<br><i>Local</i></br>","33","22","Rockfish"
"2016-08-13","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Coronado Islands</i></br>","8","35","Yellowtail"
"2016-08-13","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Coronado Islands</i></br>","8","8","Calico Bass"
"2016-08-13","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Coronado Islands</i></br>","8","6","Bonito"
"2016-08-13","H&amp;M; Landing","Sea Adventure 80","Overnight","27","5","Yellowtail"
"2016-08-13","H&amp;M; Landing","Sea Adventure 80","Overnight","27","11","Dorado"
"2016-08-13","H&amp;M; Landing","Sea Adventure 80","Overnight","27","10","Yellowfin Tuna"
"2016-08-13","Helgren's Oceanside Sportfishing","Oceanside 95","1.5 Day<br><i>Offshore</i></br>","27","15","Yellowfin Tuna"
"2016-08-13","Fisherman's Landing","Pacific Dawn","2 Day","17","38","Yellowfin Tuna"
"2016-08-13","Fisherman's Landing","Pegasus","3 Day","11","21","Yellowtail"
"2016-08-13","Fisherman's Landing","Pegasus","3 Day","11","66","Dorado"
"2016-08-13","Fisherman's Landing","Pegasus","3 Day","11","25","Yellowfin Tuna"
"2016-08-12","H&amp;M; Landing","Vendetta","1/2 Day PM","10","1","Sheephead"
